title,p-title,link,aid,cid
,MC3：扳手腕大赛,https://www.bilibili.com/video/av16270289/index_6.html,16270289,26593144
,十六人曲：星座,https://www.bilibili.com/video/av16270289/index_7.html,16270289,26561220
,安可曲：闪亮加冕+梦想家+未来寄语,https://www.bilibili.com/video/av16270289/index_8.html,16270289,26561221
,谢幕+击掌,https://www.bilibili.com/video/av16270289/index_9.html,16270289,26561222
【SNH48】TeamX《梦想的旗帜》金曲大赏曲目特别赏析节目cut（20171109）,【SNH48】TeamX《梦想的旗帜》金曲大赏曲目特别赏析节目cut（20171109）,https://www.bilibili.com/video/av16558388/,16558388,0
【SNH48】20171109 Team X《梦想的旗帜》咪咕音乐主题公演,结伴同行+北极光+寻路者+Shiny Boys Shiny Girls,https://www.bilibili.com/video/av16171190/index_1.html,16171190,26403540
,抽奖+MC1：在咪咕音乐上的体验,https://www.bilibili.com/video/av16171190/index_2.html,16171190,26403541
,梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av16171190/index_3.html,16171190,26403542
,MC2：你心目中的音乐女神是谁,https://www.bilibili.com/video/av16171190/index_4.html,16171190,26403543
,梦想的旗帜+One Two Three+X基因,https://www.bilibili.com/video/av16171190/index_5.html,16171190,26403544
,MC3+MC4：最近喜欢什么风格的音乐,https://www.bilibili.com/video/av16171190/index_6.html,16171190,26403545
,星座+安可,https://www.bilibili.com/video/av16171190/index_7.html,16171190,26403546
,闪亮加冕+梦想家+未来寄语+青春的花瓣,https://www.bilibili.com/video/av16171190/index_8.html,16171190,26403547
,谢幕+击掌,https://www.bilibili.com/video/av16171190/index_9.html,16171190,26403548
【SNH48】TeamX《梦想的旗帜》第六十二场 & Best50金曲大赏速报 全场 CUT（20171105）,开场曲：结伴同行+北极光+寻路者+Shiny Boys Shiny Girls,https://www.bilibili.com/video/av16059483/index_1.html,16059483,26199893
,MC1：为一首儿歌打call,https://www.bilibili.com/video/av16059483/index_2.html,16059483,26212909
,UNIT：梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av16059483/index_3.html,16059483,26213433
,MC2：点外卖时遇到的趣事,https://www.bilibili.com/video/av16059483/index_4.html,16059483,26213434
,十六人曲：梦想的旗帜+One Two Three+X基因,https://www.bilibili.com/video/av16059483/index_5.html,16059483,26206411
,MC3：第一组&第二组：表演一遍性感妩媚可爱清纯呆萌的动作,https://www.bilibili.com/video/av16059483/index_6.html,16059483,26213435
,十六人曲：星座,https://www.bilibili.com/video/av16059483/index_7.html,16059483,26213436
,安可曲：闪亮加冕+梦想家+未来寄语+暹罗猫,https://www.bilibili.com/video/av16059483/index_8.html,16059483,26209338
,Best50金曲大赏速报,https://www.bilibili.com/video/av16059483/index_9.html,16059483,26209339
【SNH48】TeamX《梦想的旗帜》第六十一场 冯晓菲生日主题公演 全场 CUT（20171104）,开场曲：结伴同行+北极光+寻路者+ShinyBoysShinyGirls,https://www.bilibili.com/video/av16011046/index_1.html,16011046,26135930
,MC1：对冯晓菲的生日祝福,https://www.bilibili.com/video/av16011046/index_2.html,16011046,26123410
,UNIT：梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av16011046/index_3.html,16011046,26123411
,生日环节：FXF48出道&千秋乐（不曾后悔+爱未央+让梦想闪耀）,https://www.bilibili.com/video/av16011046/index_4.html,16011046,26129122
,十六人曲：梦想的旗帜+OneTwoThree+X基因,https://www.bilibili.com/video/av16011046/index_5.html,16011046,26135931
,MC3：第一组：用肢体语言描述成员口头禅，让台上成员和台下聚聚们猜；第二组：选择一位成员做妹妹的话，会选谁？,https://www.bilibili.com/video/av16011046/index_6.html,16011046,26135932
,十六人曲：星座（如果你能抱到她）,https://www.bilibili.com/video/av16011046/index_7.html,16011046,26129123
,安可曲：闪亮加冕+梦想家+未来寄语,https://www.bilibili.com/video/av16011046/index_8.html,16011046,26135933
,谢幕+击掌,https://www.bilibili.com/video/av16011046/index_9.html,16011046,26135934
【SNH48】TeamX《梦想的旗帜》第六十场 梦想的旗帜一周年纪念公演 全场 CUT（20171028）,开场曲：结伴同行+北极光+寻路者+ShinyBoysShinyGirls,https://www.bilibili.com/video/av15800531/index_1.html,15800531,25729832
,MC1：对《梦想的旗帜》公演一周年的感受,https://www.bilibili.com/video/av15800531/index_2.html,15800531,25733822
,UNIT：梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av15800531/index_3.html,15800531,25746960
,MC2：在公演当中有没有发生过有趣的小插曲,https://www.bilibili.com/video/av15800531/index_4.html,15800531,25746961
,十六人曲：梦想的旗帜+ONETWOTHREE+X基因,https://www.bilibili.com/video/av15800531/index_5.html,15800531,25746962
,MC3：第一组：分成两队唱歌比赛，叠词不唱出来用动作代替；第二组：见不到队友的日子最想谁最不想谁,https://www.bilibili.com/video/av15800531/index_6.html,15800531,25750468
,十六人曲：星座,https://www.bilibili.com/video/av15800531/index_7.html,15800531,25746963
,安可曲：闪亮加冕+梦想家+未来寄语+不想太伟大,https://www.bilibili.com/video/av15800531/index_8.html,15800531,25740005
,谢幕+击掌,https://www.bilibili.com/video/av15800531/index_9.html,15800531,25740006
【SNH48】TeamX《梦想的旗帜》第五十九场 特殊UNIT （20171018）,特殊UNIT：夜蝶+love letter+巧克力之吻,https://www.bilibili.com/video/av15719659/index_1.html,15719659,25598579
,防撞车分P,https://www.bilibili.com/video/av15719659/index_2.html,15719659,25598580
【SNH48】TeamX《梦想的旗帜》第五十九场 全场 CUT（20171018）,开场曲：结伴同行+北极光+寻路者+ShinyBoysShinyGirls,https://www.bilibili.com/video/av15517901/index_1.html,15517901,25253516
,MC1:和哪一位成员独处你觉得最幸福,https://www.bilibili.com/video/av15517901/index_2.html,15517901,25253517
,UNIT：梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av15517901/index_3.html,15517901,25253518
,MC2：你觉得哪个成员看起来比实际年龄小,https://www.bilibili.com/video/av15517901/index_4.html,15517901,25253519
,十六人曲：梦想的旗帜+ONETWOTHREE+X基因,https://www.bilibili.com/video/av15517901/index_5.html,15517901,25253520
,MC3：1.吐槽大会形式吐槽成员2.那个队友是毒奶担当,https://www.bilibili.com/video/av15517901/index_6.html,15517901,25256429
,十六人曲：星座,https://www.bilibili.com/video/av15517901/index_7.html,15517901,25253521
,安可曲：闪亮加冕+梦想家+未来寄语+梅洛斯之路,https://www.bilibili.com/video/av15517901/index_8.html,15517901,25256430
【SNH48】TeamX《梦想的旗帜》第五十八场 全场 CUT（20171014）,开场曲：结伴同行+北极光+寻路者+ShinyBoysShinyGirls,https://www.bilibili.com/video/av15396486/index_1.html,15396486,25059295
,MC1：什么时候一本正经,https://www.bilibili.com/video/av15396486/index_2.html,15396486,25059296
,UNIT：梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av15396486/index_3.html,15396486,25059297
,MC2：去KTV队里的谁会是麦霸,https://www.bilibili.com/video/av15396486/index_4.html,15396486,25059298
,十六人曲：梦想的旗帜+ONETWOTHREE+X基因,https://www.bilibili.com/video/av15396486/index_5.html,15396486,25081004
,MC3：1.最喜欢成员怎么做作 2.分成两派该甜粉丝还是该盐粉丝,https://www.bilibili.com/video/av15396486/index_6.html,15396486,25081005
,十六人曲：星座,https://www.bilibili.com/video/av15396486/index_7.html,15396486,25081006
,安可曲：闪亮加冕+梦想家+未来寄语+洄游鱼,https://www.bilibili.com/video/av15396486/index_8.html,15396486,25081007
,谢幕+击掌,https://www.bilibili.com/video/av15396486/index_9.html,15396486,25081008
【SNH48】TeamX《梦想的旗帜》第五十七场 全场 CUT（20171012）,开场曲：结伴同行+北极光+寻路者+ShinyboysShinygirls,https://www.bilibili.com/video/av15330067/index_1.html,15330067,24954177
,MC1：关于校花的故事,https://www.bilibili.com/video/av15330067/index_2.html,15330067,24959381
,UNIT:梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av15330067/index_3.html,15330067,24959382
,MC2：俘获队内成员芳心的方法,https://www.bilibili.com/video/av15330067/index_4.html,15330067,24959383
,十六人曲：梦想的旗帜+ONETWOTHREE+X基因,https://www.bilibili.com/video/av15330067/index_5.html,15330067,24961654
,MC3：1.队内谁戏最多模仿一下2.谁是队内食物链的顶层和底层,https://www.bilibili.com/video/av15330067/index_6.html,15330067,24961655
,安可曲：闪亮加冕+梦想家+未来寄语+借听风吟,https://www.bilibili.com/video/av15330067/index_7.html,15330067,24992340
,十六人曲：星座,https://www.bilibili.com/video/av15330067/index_8.html,15330067,24961656
,击掌+谢幕,https://www.bilibili.com/video/av15330067/index_9.html,15330067,24961657
【SNH48】TeamX《梦想的旗帜》第五十六场杨冰怡生日公演&生日会 全场 CUT（20171002）,开场曲：结伴同行+北极光+寻路者+ShinyboysShinygirls,https://www.bilibili.com/video/av15005361/index_1.html,15005361,24565793
,MC1：对杨冰怡的生日祝福,https://www.bilibili.com/video/av15005361/index_2.html,15005361,24441549
,UNIT：梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av15005361/index_3.html,15005361,24441550
,生日环节,https://www.bilibili.com/video/av15005361/index_4.html,15005361,24441551
,十六人曲：梦想的旗帜+ONETWOTHREE+X基因,https://www.bilibili.com/video/av15005361/index_5.html,15005361,24441552
,MC3：第一组（模仿反派酸别人）第二组（把三字词颠倒说三遍）,https://www.bilibili.com/video/av15005361/index_6.html,15005361,24441553
,十六人曲：星座,https://www.bilibili.com/video/av15005361/index_7.html,15005361,24441554
,Encore曲：闪亮加冕+梦想家+未来寄语,https://www.bilibili.com/video/av15005361/index_8.html,15005361,24441555
【SNH48】TeamX《梦想的旗帜》第五十五场 逐梦演艺圈首演 全场CUT （20170924）,开场曲：结伴同行+北极光+寻路者+ShinyBoysShinyGirls,https://www.bilibili.com/video/av14770340/index_1.html,14770340,24070592
,MC1：十一假期难忘回忆,https://www.bilibili.com/video/av14770340/index_2.html,14770340,24070593
,UNIT：梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av14770340/index_3.html,14770340,24070591
,MC2：这个夏天有什么值得回忆的事情,https://www.bilibili.com/video/av14770340/index_4.html,14770340,24074735
,十六人曲：梦想的旗帜+ONETWOTHREE+X基因,https://www.bilibili.com/video/av14770340/index_5.html,14770340,24074733
,MC3：第一组（戴眼罩跳本队公演）第二组（团里的歌词接龙，接不上的转圈圈）,https://www.bilibili.com/video/av14770340/index_6.html,14770340,24074736
,十六人曲：星座,https://www.bilibili.com/video/av14770340/index_7.html,14770340,24074732
,安可曲：闪亮加冕+梦想家+逐梦演艺圈+逐梦演艺圈,https://www.bilibili.com/video/av14770340/index_8.html,14770340,24074731
,谢幕+击掌,https://www.bilibili.com/video/av14770340/index_9.html,14770340,24074734
【SNH48】TeamX《梦想的旗帜》第五十四场 全场 CUT （20170922）,开场曲：结伴同行+北极光+寻路者+ShinyBoysShinyGirls,https://www.bilibili.com/video/av14698623/index_1.html,14698623,23959145
,MC1：去游乐园最喜欢玩的项目,https://www.bilibili.com/video/av14698623/index_2.html,14698623,23959144
,UNIT：梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av14698623/index_3.html,14698623,23959143
,MC2：你觉得最好的学习方法是什么,https://www.bilibili.com/video/av14698623/index_4.html,14698623,23962823
,十六人曲：梦想的旗帜+ONETWOTHREE+X基因,https://www.bilibili.com/video/av14698623/index_5.html,14698623,23962822
,MC3：第一组（微博搜索自己名字的有趣经历）第二组（人皮话多的成员如何怼回去）,https://www.bilibili.com/video/av14698623/index_6.html,14698623,23962820
,十六人曲：星座,https://www.bilibili.com/video/av14698623/index_7.html,14698623,23962821
,安可曲：闪亮加冕+梦想家+未来寄语+RunForZheDream,https://www.bilibili.com/video/av14698623/index_8.html,14698623,23962819
【SNH48】TeamX《梦想的旗帜》第五十二场 全场 CUT （20170914）,开场曲：结伴同行+北极光+寻路者+ShinyBoysShinyGirls,https://www.bilibili.com/video/av14462934/index_1.html,14462934,23593728
,MC1：什么时候最紧张,https://www.bilibili.com/video/av14462934/index_2.html,14462934,23593726
,UNIT：梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av14462934/index_3.html,14462934,23593724
,MC2：对你而言最具杀伤力的是什么,https://www.bilibili.com/video/av14462934/index_4.html,14462934,23598382
,十六人曲：梦想的旗帜+ONETWOTHREE+X基因,https://www.bilibili.com/video/av14462934/index_5.html,14462934,23598379
,MC3：第一组（对唱情歌）；第二组（依旧是情歌对唱）,https://www.bilibili.com/video/av14462934/index_6.html,14462934,23598380
,十六人曲：星座,https://www.bilibili.com/video/av14462934/index_7.html,14462934,23598384
,Encore曲：闪亮加冕+梦想家+未来寄语+RunForTheDream,https://www.bilibili.com/video/av14462934/index_8.html,14462934,23612162
,谢幕+击掌,https://www.bilibili.com/video/av14462934/index_9.html,14462934,23598386
【SNH48】TeamX《梦想的旗帜》第五十二场 全场 CUT （20170914）,开场曲：结伴同行+北极光+寻路者+ShinyBoysShinyGirls,https://www.bilibili.com/video/av14462934/index_1.html,14462934,23593728
,MC1：什么时候最紧张,https://www.bilibili.com/video/av14462934/index_2.html,14462934,23593726
,UNIT：梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av14462934/index_3.html,14462934,23593724
,MC2：对你而言最具杀伤力的是什么,https://www.bilibili.com/video/av14462934/index_4.html,14462934,23598382
,十六人曲：梦想的旗帜+ONETWOTHREE+X基因,https://www.bilibili.com/video/av14462934/index_5.html,14462934,23598379
,MC3：第一组（对唱情歌）；第二组（依旧是情歌对唱）,https://www.bilibili.com/video/av14462934/index_6.html,14462934,23598380
,十六人曲：星座,https://www.bilibili.com/video/av14462934/index_7.html,14462934,23598384
,Encore曲：闪亮加冕+梦想家+未来寄语+RunForTheDream,https://www.bilibili.com/video/av14462934/index_8.html,14462934,23612162
,谢幕+击掌,https://www.bilibili.com/video/av14462934/index_9.html,14462934,23598386
【SNH48】TeamX《梦想的旗帜》第五十场 全场 CUT （20170830）,MC1：七夕公演印象深刻的节目,https://www.bilibili.com/video/av14007830/index_1.html,14007830,22876985
,MC2：开学了 给自己立一个flag,https://www.bilibili.com/video/av14007830/index_2.html,14007830,22878122
,MC3：第一组（说出哪些词语会让队友石乐志）第二组（队里谁的食量让你震惊列举一下）,https://www.bilibili.com/video/av14007830/index_3.html,14007830,22878124
,开场曲：结伴同行+北极光+寻路者+ShinyBoysShinyGirls,https://www.bilibili.com/video/av14007830/index_4.html,14007830,22878120
,UNIT：梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av14007830/index_5.html,14007830,22878121
,十六人曲：梦想的旗帜+ONETWOTHREE+X基因,https://www.bilibili.com/video/av14007830/index_6.html,14007830,22878119
,十六人曲：星座,https://www.bilibili.com/video/av14007830/index_7.html,14007830,22878123
,Encore曲：闪亮加冕+梦想家+未来寄语+RunForTheDream,https://www.bilibili.com/video/av14007830/index_8.html,14007830,22876987
,谢幕+击掌,https://www.bilibili.com/video/av14007830/index_9.html,14007830,22876986
【SNH48】TeamX《梦想的旗帜》第四十九场 全场 CUT （20170820）,开场曲：结伴同行+北极光+寻路者+ShinyBoysShinyGirls,https://www.bilibili.com/video/av13607994/index_1.html,13607994,22270178
,MC1：最近喜欢吃的或是让你难忘的食物,https://www.bilibili.com/video/av13607994/index_2.html,13607994,22270174
,UNIT：梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av13607994/index_3.html,13607994,22270170
,MC2：印象最深刻的生日环节,https://www.bilibili.com/video/av13607994/index_4.html,13607994,22270167
,十六人曲：梦想的旗帜+ONETWOTHREE+X基因,https://www.bilibili.com/video/av13607994/index_5.html,13607994,22270176
,MC3：第一组（成为粉丝去握成员）第二组（闻脖子识人）,https://www.bilibili.com/video/av13607994/index_6.html,13607994,22290492
,十六人曲：星座,https://www.bilibili.com/video/av13607994/index_7.html,13607994,22290493
,Encore曲：闪亮加冕+梦想家+未来寄语+Run For The Dream,https://www.bilibili.com/video/av13607994/index_8.html,13607994,22270169
,谢幕+击掌,https://www.bilibili.com/video/av13607994/index_9.html,13607994,22270172
【SNH48】TeamX《梦想的旗帜》第四十八场陈琳生日卤蛋公演&生日会 全场 CUT（20170813）,开场曲：结伴同行+北极光+寻路者+ShinyBoyShinyGirl,https://www.bilibili.com/video/av13319297/index_1.html,13319297,21831733
,UNIT:梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av13319297/index_2.html,13319297,21831727
,MC1：对陈琳的生日祝福,https://www.bilibili.com/video/av13319297/index_3.html,13319297,21831728
,十六人曲：梦想的旗帜+ONETWOTHREE+X基因,https://www.bilibili.com/video/av13319297/index_4.html,13319297,21831729
,MC3:第一组（逢3 3的倍数数字蹲）第二组（奥斯卡戏精）,https://www.bilibili.com/video/av13319297/index_5.html,13319297,21846355
,十六人曲：星座,https://www.bilibili.com/video/av13319297/index_6.html,13319297,21831730
,Encore曲：闪亮加冕+梦想家+未来寄语,https://www.bilibili.com/video/av13319297/index_7.html,13319297,21831731
,生日环节,https://www.bilibili.com/video/av13319297/index_8.html,13319297,21847267
【SNH48】TeamX《梦想的旗帜》第四十七场汪束生日公演&生日会 全场 CUT（20170812）,生日环节,https://www.bilibili.com/video/av13282853/index_1.html,13282853,21781456
,MC3：第一组、第二组（队内wink谁最厉害并自己表演一个）,https://www.bilibili.com/video/av13282853/index_2.html,13282853,21775845
,MC1祝王叔叔生日快乐,https://www.bilibili.com/video/av13282853/index_3.html,13282853,21781457
,UNIT：梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av13282853/index_4.html,13282853,21775846
,十六人曲：星座,https://www.bilibili.com/video/av13282853/index_5.html,13282853,21775847
,Encore曲：闪亮加冕+梦想家+未来寄语,https://www.bilibili.com/video/av13282853/index_6.html,13282853,21775848
,开场曲：结伴同行+北极光+寻路者+shiny boys shiny girls,https://www.bilibili.com/video/av13282853/index_7.html,13282853,21781458
,谢幕+击掌,https://www.bilibili.com/video/av13282853/index_8.html,13282853,21781459
【SNH48】TeamX《梦想的旗帜》第四十六场林忆宁生日公演&生日会 全场 CUT（20170806）,生日环节（美丽之物，Yes!party time!!）,https://www.bilibili.com/video/av13049537/index_1.html,13049537,21423787
,林忆宁生日会,https://www.bilibili.com/video/av13049537/index_2.html,13049537,21423788
,MC3：第一组（你想和哪位成员交换记忆）第二组（狼人杀现场）,https://www.bilibili.com/video/av13049537/index_3.html,13049537,21423789
,MC1：对林忆宁的生日祝福,https://www.bilibili.com/video/av13049537/index_4.html,13049537,21423790
,开场曲：结伴同行+北极光+寻路者+ShinyBoysShinyGirls,https://www.bilibili.com/video/av13049537/index_5.html,13049537,21423791
,UNIT：梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av13049537/index_6.html,13049537,21455467
,十六人曲：梦想的旗帜+ONETWOTHREE+X基因,https://www.bilibili.com/video/av13049537/index_7.html,13049537,21455468
,十六人曲：星座,https://www.bilibili.com/video/av13049537/index_8.html,13049537,21455469
,Encore曲：闪亮加冕+梦想家+未来寄语,https://www.bilibili.com/video/av13049537/index_9.html,13049537,21455470
【SNH48】TeamX《梦想的旗帜》第四十五场祁静生日公演全场 CUT（20170805）,生日环节:《稻香》《小幸运》《一首简单的歌》+白学现场+队魂,https://www.bilibili.com/video/av12997368/index_1.html,12997368,21355416
,生日冷餐,https://www.bilibili.com/video/av12997368/index_2.html,12997368,21342948
,MC1:对祁静的生日祝福,https://www.bilibili.com/video/av12997368/index_3.html,12997368,21351136
,MC3:第一组（选一瓶变X喷雾对别人使用）第二组（刚入队时哪个成员看起来最社会，为什么）,https://www.bilibili.com/video/av12997368/index_4.html,12997368,21378336
,开场曲：结伴同行+北极光+寻路者+ShinyBoysShinyGirls,https://www.bilibili.com/video/av12997368/index_5.html,12997368,21351137
,UNIT:梦+水手服+无可替代+Monster+人鱼,https://www.bilibili.com/video/av12997368/index_6.html,12997368,21351138
